01000000000010011100100100100001      //PReLU_0: 2.152901 
00111111110000010110110001100000      //PReLU_1: 1.511120 
10111110101110110100101001110111      //PReLU_2: -0.365802 
00111111000111011011110100000111      //PReLU_3: 0.616166 
00111111110001100001101001100101      //PReLU_4: 1.547680 
00111111111001010101001011100011      //PReLU_5: 1.791592 
10111101110101011100000100011010      //PReLU_6: -0.104372 
00111111111001000010101101000100      //PReLU_7: 1.782570 
10111110100111101111000111001111      //PReLU_8: -0.310439 
10111110011101001100011101111000      //PReLU_9: -0.239042 
00111110100000101101101111000100      //PReLU_10: 0.255583 
10111101000110100001011110011100      //PReLU_11: -0.037620 
10111101110101101011011010010111      //PReLU_12: -0.104840 
00111111111001001110101000000010      //PReLU_13: 1.788391 
00111111110000101010011101101000      //PReLU_14: 1.520734 
10111110000101010001100110111100      //PReLU_15: -0.145606 
10111110000100001100110000001010      //PReLU_16: -0.141403 
01000000000111101000000000011011      //PReLU_17: 2.476569 
00111111011111001000101100011101      //PReLU_18: 0.986498 
10111101111010000011001011111011      //PReLU_19: -0.113378 
10111110100111011110000101100010      //PReLU_20: -0.308360 
00111110111001000110000110100000      //PReLU_21: 0.446057 
10111101111111110001111010000101      //PReLU_22: -0.124570 
10111110100001011110010000001100      //PReLU_23: -0.261505 
10111100110010101111011011110010      //PReLU_24: -0.024776 
10111010000001101001100011110011      //PReLU_25: -0.000513 
00111110010011000000000010100100      //PReLU_26: 0.199221 
10111110000110110000101000101001      //PReLU_27: -0.151406 
00111110010011100111010010100110      //PReLU_28: 0.201617 
00111101110010001000101010000010      //PReLU_29: 0.097920 
10111100101011011000000100110011      //PReLU_30: -0.021180 
00111110001011001111111100110001      //PReLU_31: 0.168942 
10111101101011111000000110000010      //PReLU_32: -0.085696 
01000000001000101001111110101111      //PReLU_33: 2.540996 
00111111100001001110010001011101      //PReLU_34: 1.038219 
10111110010000101011001111101110      //PReLU_35: -0.190140 
01000000001110100101100011001011      //PReLU_36: 2.911669 
10111110111000001100011111000011      //PReLU_37: -0.439024 
10111101111001101111001100101011      //PReLU_38: -0.112768 
00111111110000111110000100000101      //PReLU_39: 1.530305 
01000000010101010111011111010111      //PReLU_40: 3.335439 
10111110000100010110000111001011      //PReLU_41: -0.141975 
01000000011111011000011000001101      //PReLU_42: 3.961307 
01000000001111001001011111010010      //PReLU_43: 2.946766 
