01000000000010011100100100100001      //ELU_0 : 2.152901 
00111111110000010110110001100000      //ELU_1 : 1.511120 
10111101111100100100100000000101      //ELU_2 : -0.118301 
00111111000111011011110100000111      //ELU_3 : 0.616166 
00111111110001100001101001100101      //ELU_4 : 1.547680 
00111111111001010101001011100011      //ELU_5 : 1.791592 
10111101100100001110110011111000      //ELU_6 : -0.070764 
00111111111001000010101101000100      //ELU_7 : 1.782570 
10111101111010101010001100000110      //ELU_8 : -0.114569 
10111101110110100010111000001111      //ELU_9 : -0.106533 
00111110100000101101101111000100      //ELU_10 : 0.255583 
10111101000001010001000011000111      //ELU_11 : -0.032487 
10111101100100010101011101001000      //ELU_12 : -0.070967 
00111111111001001110101000000010      //ELU_13 : 1.788391 
00111111110000101010011101101000      //ELU_14 : 1.520734 
10111101101100000010001010111001      //ELU_15 : -0.086004 
10111101101011010110011110100101      //ELU_16 : -0.084670 
01000000000111101000000000011011      //ELU_17 : 2.476569 
00111111011111001000101100011101      //ELU_18 : 0.986498 
10111101100110001010010110100111      //ELU_19 : -0.074535 
10111101111010100100011101010100      //ELU_20 : -0.114394 
00111110111001000110000110100000      //ELU_21 : 0.446057 
10111101101000010111111110001111      //ELU_22 : -0.078857 
10111101111000000110011010010111      //ELU_23 : -0.109571 
10111100101110000001110110011101      //ELU_24 : -0.022475 
10111010000001100101001001000111      //ELU_25 : -0.000512 
00111110010011000000000010100100      //ELU_26 : 0.199221 
10111101101100111100000110110101      //ELU_27 : -0.087772 
00111110010011100111010010100110      //ELU_28 : 0.201617 
00111101110010001000101010000010      //ELU_29 : 0.097920 
10111100100111111001101000001010      //ELU_30 : -0.019483 
00111110001011001111111100110001      //ELU_31 : 0.168942 
10111101011111100000110110000111      //ELU_32 : -0.062025 
01000000001000101001111110101111      //ELU_33 : 2.540996 
00111111100001001110010001011101      //ELU_34 : 1.038219 
10111101110010000001001001111100      //ELU_35 : -0.097692 
01000000001110100101100011001011      //ELU_36 : 2.911669 
10111101111110000101110011110111      //ELU_37 : -0.121271 
10111101100110000010010000111000      //ELU_38 : -0.074288 
00111111110000111110000100000101      //ELU_39 : 1.530305 
01000000010101010111011111010111      //ELU_40 : 3.335439 
10111101101011011100100000001111      //ELU_41 : -0.084854 
01000000011111011000011000001101      //ELU_42 : 3.961307 
01000000001111001001011111010010      //ELU_43 : 2.946766 
00111111111001001011101101101111      //ELU_44 : 1.786970 
10111101000100111111111100001100      //ELU_45 : -0.036132 
00111101110001110101001111011110      //ELU_46 : 0.097328 
01000000010110111111001001100101      //ELU_47 : 3.436670 
01000000001010001110100000101011      //ELU_48 : 2.639170 
00111111000110011001110100100101      //ELU_49 : 0.600054 
00111110101101110011000011000000      //ELU_50 : 0.357794 
01000000001111011000111101100110      //ELU_51 : 2.961877 
00111111101000000111001111000110      //ELU_52 : 1.253533 
00111101101011101001000000001110      //ELU_53 : 0.085236 
00111110101101001101000110100101      //ELU_54 : 0.353162 
00111111100000111111111100111101      //ELU_55 : 1.031227 
10111101101011000010000110000011      //ELU_56 : -0.084048 
10111101100011010010001010011101      //ELU_57 : -0.068914 
10111101110001010110010101011001      //ELU_58 : -0.096385 
00111111001010101000001011101110      //ELU_59 : 0.666060 
10111101000101000100110111110100      //ELU_60 : -0.036207 
00111111011001110110101111110111      //ELU_61 : 0.903991 
10111101111001101000111011001001      //ELU_62 : -0.112577 
10111101110000000001010110100101      //ELU_63 : -0.093791 
00111111111010111000011001011100      //ELU_64 : 1.840038 
00111111000100111000000111000100      //ELU_65 : 0.576199 
01000000001100011110110100011010      //ELU_66 : 2.780097 
01000000000000001101001010010111      //ELU_67 : 2.012853 
10111010110011100000101011100011      //ELU_68 : -0.001572 
00111111100000000011010100011010      //ELU_69 : 1.001621 
10111100100001101000110100011000      //ELU_70 : -0.016425 
10111101011000000101101001010100      //ELU_71 : -0.054774 
10111101110101100110001010000101      //ELU_72 : -0.104680 
00111111100110100100110010010111      //ELU_73 : 1.205462 
00111111101011011111100010111100      //ELU_74 : 1.359153 
10111101001011010010000100101111      //ELU_75 : -0.042268 
10111100111100000001100011110101      //ELU_76 : -0.029309 
00111110110011110001011000011100      //ELU_77 : 0.404466 
00111111110010001011110000101001      //ELU_78 : 1.568242 
10111101111010001110011011111010      //ELU_79 : -0.113722 
10111100110001001000001101111010      //ELU_80 : -0.023988 
00111111100001011111100011110000      //ELU_81 : 1.046659 
00111111100010010011000010111001      //ELU_82 : 1.071799 
00111111110000001100010001100110      //ELU_83 : 1.505994 
00111111000100110011110100001001      //ELU_84 : 0.575150 
10111101010111101100000100001000      //ELU_85 : -0.054383 
10111101101010011010011011101010      //ELU_86 : -0.082838 
01000000001000100011010100100110      //ELU_87 : 2.534494 
00111111101000000010001010000010      //ELU_88 : 1.251053 
00111111111001011110010101001111      //ELU_89 : 1.796060 
01000000001010011010001100110111      //ELU_90 : 2.650587 
00111110011110000001101011010010      //ELU_91 : 0.242290 
10111101011001000001000100110001      //ELU_92 : -0.055680 
00111110111010100111001101010100      //ELU_93 : 0.457911 
00111111100110010001010111000111      //ELU_94 : 1.195977 
10111101111101110001010011110000      //ELU_95 : -0.120645 
00111111110100101110011101100101      //ELU_96 : 1.647687 
10111101111101011010000000101001      //ELU_97 : -0.119934 
10111100110000011111010101100100      //ELU_98 : -0.023677 
10111101001101000101010111000000      //ELU_99 : -0.044027 
10111101111110011010110101110111      //ELU_100 : -0.121913 
10111101100101000100001000000111      //ELU_101 : -0.072392 
00111111011100100111011011000110      //ELU_102 : 0.947125 
00111111110010110000000100101101      //ELU_103 : 1.585973 
10111101110101110010000101111101      //ELU_104 : -0.105044 
10111101111010101010101100010101      //ELU_105 : -0.114584 
01000000001001010010101110111010      //ELU_106 : 2.580794 
00111110001000110000011001011110      //ELU_107 : 0.159204 
10111101101100011100100110100111      //ELU_108 : -0.086810 
10111101011001101000111101111001      //ELU_109 : -0.056289 
10111101101100011010011011111010      //ELU_110 : -0.086744 
00111111000010010001111001110110      //ELU_111 : 0.535621 
00111111101000100010000010111101      //ELU_112 : 1.266624 
10111101111101001110010101100000      //ELU_113 : -0.119578 
10111101111110011101100100111101      //ELU_114 : -0.121996 
10111100001001110010000101100000      //ELU_115 : -0.010201 
10111101100001101000111000000001      //ELU_116 : -0.065701 
01000000001010101011101110011000      //ELU_117 : 2.667700 
10111101001100000110001101001111      //ELU_118 : -0.043063 
10111101010101100000010010001101      //ELU_119 : -0.052250 
10111101110111001110111001001101      //ELU_120 : -0.107876 
01000000001100100011011100100000      //ELU_121 : 2.784615 
01000000000001110101010000101010      //ELU_122 : 2.114512 
10111101011011111101000110001011      //ELU_123 : -0.058549 
10111101100000010010000101011010      //ELU_124 : -0.063052 
00111111101100100100111000101001      //ELU_125 : 1.393010 
10111101111001011000100110101110      //ELU_126 : -0.112079 
10111101100100101100001100011100      //ELU_127 : -0.071661 
10111101101001100100001101111111      //ELU_128 : -0.081183 
10111100110011101110010110110101      //ELU_129 : -0.025256 
01000000100110001111000010000110      //ELU_130 : 4.779361 
10111101111010001111101100000000      //ELU_131 : -0.113760 
10111101111100010110101100100001      //ELU_132 : -0.117880 
