00111111111101101110010100101110      //SiLu_0 : 1.928869 
00111111100111100111010100101000      //SiLu_1 : 1.237950 
10111110000110000110101100011111      //SiLu_2 : -0.148846 
00111110110011001101101010000011      //SiLu_3 : 0.400105 
00111111101000110101100111111111      //SiLu_4 : 1.276184 
00111111110001001000111011111100      //SiLu_5 : 1.535614 
10111110100000010101110010000010      //SiLu_6 : -0.252659 
00111111110000110101000011011011      //SiLu_7 : 1.525905 
10111110010000111110000001101011      //SiLu_8 : -0.191286 
10111110011111000000111110010100      //SiLu_9 : -0.246153 
00111110000100110111110110011000      //SiLu_10 : 0.144034 
10111110000000110001001111101001      //SiLu_11 : -0.128006 
10111110100000011001101000111100      //SiLu_12 : -0.253130 
00111111110001000001111000011000      //SiLu_13 : 1.532168 
00111111100111111011110111111000      //SiLu_14 : 1.247985 
10111110100011011101000100100101      //SiLu_15 : -0.276986 
10111110100011010100100010111100      //SiLu_16 : -0.275946 
01000000000100100011011011000010      //SiLu_17 : 2.284592 
00111111001101111111001110010110      //SiLu_18 : 0.718561 
10111110100001011001000010011010      //SiLu_19 : -0.260869 
10111110010001011001001001111111      //SiLu_20 : -0.192942 
00111110100010110011111010010011      //SiLu_21 : 0.271962 
10111110100010011001000111010110      //SiLu_22 : -0.268691 
10111110011010110101111111101110      //SiLu_23 : -0.229858 
10111101101101101110101001101000      //SiLu_24 : -0.089314 
10111011000001100101001000101110      //SiLu_25 : -0.002050 
00111101111000000100000110100001      //SiLu_26 : 0.109500 
10111110100011100101000001110011      //SiLu_27 : -0.277958 
00111101111000110011001010101010      //SiLu_28 : 0.110936 
00111101010100100101101000001011      //SiLu_29 : 0.051355 
10111101100111101101011100110001      //SiLu_30 : -0.077559 
00111101101110111001001101001110      //SiLu_31 : 0.091590 
10111110011010110011000100000010      //SiLu_32 : -0.229679 
01000000000101101011111100101010      //SiLu_33 : 2.355418 
00111111010001000100100010000000      //SiLu_34 : 0.766731 
10111110100010111010001110000100      //SiLu_35 : -0.272732 
01000000001100001011110000110001      //SiLu_36 : 2.761486 
10111101110100000101110001100110      //SiLu_37 : -0.101739 
10111110100001010100111011111101      //SiLu_38 : -0.260368 
00111111101000010000010111000001      //SiLu_39 : 1.257988 
01000000010011100010000101001110      //SiLu_40 : 3.220783 
10111110100011010101110110000101      //SiLu_41 : -0.276104 
01000000011110001100100110000100      //SiLu_42 : 3.887300 
01000000001100110010111100101001      //SiLu_43 : 2.799753 
00111111110000111110101111111000      //SiLu_44 : 1.530639 
