00111111011001010101110001001011      //Sigmoid_0 : 0.895940 
00111111010100011011100011011110      //Sigmoid_1 : 0.819227 
00111101010100000101010110010111      //Sigmoid_2 : 0.050863 
00111111001001100011101110001001      //Sigmoid_3 : 0.649346 
00111111010100110001011110010011      //Sigmoid_4 : 0.824578 
00111111010110110110110001011110      //Sigmoid_5 : 0.857122 
00111110100110101110110110001011      //Sigmoid_6 : 0.302594 
00111111010110110010001110111011      //Sigmoid_7 : 0.856014 
00111101100111011011110111101010      //Sigmoid_8 : 0.077022 
00111110000000111100111011001000      //Sigmoid_9 : 0.128718 
00111111000100000100010011010010      //Sigmoid_10 : 0.563550 
00111110110110011100001111011110      //Sigmoid_11 : 0.425322 
00111110100110101000011000000010      //Sigmoid_12 : 0.301804 
00111111010110110101001010100111      //Sigmoid_13 : 0.856730 
00111111010100100001010111100011      //Sigmoid_14 : 0.820647 
00111110011100110111111010010010      //Sigmoid_15 : 0.237788 
00111110011110011100101000001001      //Sigmoid_16 : 0.243935 
00111111011011000010011111010101      //Sigmoid_17 : 0.922483 
00111111001110100111100000100010      //Sigmoid_18 : 0.728396 
00111110100100110100000101101000      //Sigmoid_19 : 0.287608 
00111101101000000010111000000110      //Sigmoid_20 : 0.078213 
00111111000111000001010101100100      //Sigmoid_21 : 0.609701 
00111110100010100000101101101100      //Sigmoid_22 : 0.269618 
00111101111000010000010011011000      //Sigmoid_23 : 0.109873 
00111110111001101011011001001111      //Sigmoid_24 : 0.450610 
00111110111111110111100101100111      //Sigmoid_25 : 0.498973 
00111111000011001011010101001001      //Sigmoid_26 : 0.549641 
00111110011010101111110011100111      //Sigmoid_27 : 0.229480 
00111111000011001101110000100101      //Sigmoid_28 : 0.550234 
00111111000001100100001100001100      //Sigmoid_29 : 0.524461 
00111110111010100101110100011000      //Sigmoid_30 : 0.457742 
00111111000010101100100101100010      //Sigmoid_31 : 0.542135 
00111110101010111000011110100110      //Sigmoid_32 : 0.335019 
00111111011011010100110110101001      //Sigmoid_33 : 0.926966 
00111111001111010000111010111110      //Sigmoid_34 : 0.738506 
00111110001101111001100110110010      //Sigmoid_35 : 0.179297 
00111111011100101100101110101100      //Sigmoid_36 : 0.948420 
00111100111011010100110011010101      //Sigmoid_37 : 0.028967 
00111110100100111100010010011000      //Sigmoid_38 : 0.288609 
00111111010100100111000111101100      //Sigmoid_39 : 0.822051 
00111111011101110011001100101111      //Sigmoid_40 : 0.965625 
00111110011110001110110101010111      //Sigmoid_41 : 0.243093 
00111111011110110011011110011111      //Sigmoid_42 : 0.981317 
00111111011100110011101001110000      //Sigmoid_43 : 0.950110 
00111111010110110100011100110110      //Sigmoid_44 : 0.856555 
00111110110101001100000000001000      //Sigmoid_45 : 0.415528 
00111111000001100011100101011100      //Sigmoid_46 : 0.524313 
00111111011110000000010101010000      //Sigmoid_47 : 0.968831 
00111111011011101110111101100100      //Sigmoid_48 : 0.933340 
00111111001001010100101010001010      //Sigmoid_49 : 0.645669 
00111111000101101010100001011000      //Sigmoid_50 : 0.588506 
00111111011100110110100100001111      //Sigmoid_51 : 0.950822 
00111111010001110010010100101010      //Sigmoid_52 : 0.777911 
00111111000001010111001110101000      //Sigmoid_53 : 0.521296 
00111111000101100101111011001110      //Sigmoid_54 : 0.587384 
00111111001111001011011000011010      //Sigmoid_55 : 0.737154 
00111110011111001011000011110100      //Sigmoid_56 : 0.246769 
00111110100111101001001111010000      //Sigmoid_57 : 0.309721 
00111110001111101011111111100101      //Sigmoid_58 : 0.186279 
00111111001010010001111001101011      //Sigmoid_59 : 0.660620 
00111110110101001010010100010001      //Sigmoid_60 : 0.415322 
00111111001101100011011001111110      //Sigmoid_61 : 0.711769 
00111101101110010010001101100001      //Sigmoid_62 : 0.090400 
00111110010011001001010101011111      //Sigmoid_63 : 0.199789 
00111111010111001110101001111111      //Sigmoid_64 : 0.862953 
00111111001000111110001110100100      //Sigmoid_65 : 0.640192 
00111111011100010000110000010111      //Sigmoid_66 : 0.941591 
00111111011000011101001111101101      //Sigmoid_67 : 0.882140 
00111110111111100110000101001110      //Sigmoid_68 : 0.496836 
00111111001110110011101110000111      //Sigmoid_69 : 0.731377 
00111110111011011111111110011000      //Sigmoid_70 : 0.464841 
00111110101110000010110011100111      //Sigmoid_71 : 0.359718 
00111110000011110010111101000010      //Sigmoid_72 : 0.139829 
00111111010001001111110110100001      //Sigmoid_73 : 0.769495 
00111111010010111010110111100010      //Sigmoid_74 : 0.795622 
00111110110010111110100100101000      //Sigmoid_75 : 0.398263 
00111110110111100000000010000111      //Sigmoid_76 : 0.433598 
00111111000110011000100111100000      //Sigmoid_77 : 0.599760 
00111111010100111101100100110001      //Sigmoid_78 : 0.827533 
00111101101010010111110101010111      //Sigmoid_79 : 0.082759 
00111110111001001101010000011111      //Sigmoid_80 : 0.446931 
00111111001111010111100101011001      //Sigmoid_81 : 0.740133 
00111111001111101011010001010001      //Sigmoid_82 : 0.744939 
00111111010100011000011100001000      //Sigmoid_83 : 0.818467 
00111111001000111101001111001110      //Sigmoid_84 : 0.639951 
00111110101110001101010001011101      //Sigmoid_85 : 0.360995 
00111110100000010010001101011010      //Sigmoid_86 : 0.252223 
00111111011011010011000010111011      //Sigmoid_87 : 0.926525 
00111111010001110000100100010001      //Sigmoid_88 : 0.777482 
00111111010110111001000000101101      //Sigmoid_89 : 0.857669 
00111111011011110001110110110110      //Sigmoid_90 : 0.934047 
00111111000011110110111001011110      //Sigmoid_91 : 0.560278 
00111110101101101010010101000100      //Sigmoid_92 : 0.356730 
00111111000111001100111000000011      //Sigmoid_93 : 0.612519 
00111111010001001000111100010110      //Sigmoid_94 : 0.767808 
00111101000010011110001101000000      //Sigmoid_95 : 0.033664 
00111111010101101010110100001110      //Sigmoid_96 : 0.838578 
00111101000111111000011001101100      //Sigmoid_97 : 0.038947 
00111110111001010011100000000101      //Sigmoid_98 : 0.447693 
00111110110010010100011110001110      //Sigmoid_99 : 0.393124 
00111100110001010111000011001001      //Sigmoid_100 : 0.024102 
00111110100101111010100000100000      //Sigmoid_101 : 0.296205 
00111111001110000111010100010110      //Sigmoid_102 : 0.720537 
00111111010101000111111000010100      //Sigmoid_103 : 0.830049 
00111110000011001111100010100111      //Sigmoid_104 : 0.137667 
00111101100111011000011100000001      //Sigmoid_105 : 0.076918 
00111111011011011111101101000011      //Sigmoid_106 : 0.929615 
00111111000010100010101011100111      //Sigmoid_107 : 0.539717 
00111110011011111010001011100001      //Sigmoid_108 : 0.234020 
00111110101101011001110001010001      //Sigmoid_109 : 0.354708 
00111110011011111111010000111011      //Sigmoid_110 : 0.234330 
00111111001000010111101110101001      //Sigmoid_111 : 0.630793 
00111111010001111011100011011000      //Sigmoid_112 : 0.780164 
00111101001010100100011100111010      //Sigmoid_113 : 0.041572 
00111100110000000011100111100111      //Sigmoid_114 : 0.023465 
00111110111101010001110000101001      //Sigmoid_115 : 0.478730 
00111110101001001011110100110011      //Sigmoid_116 : 0.321756 
00111111011011110110001001001010      //Sigmoid_117 : 0.935094 
00111110110010101011100111110111      //Sigmoid_118 : 0.395950 
00111110101111000101101110111011      //Sigmoid_119 : 0.367887 
00111101111101101100000000111101      //Sigmoid_120 : 0.120484 
00111111011100010001110001010111      //Sigmoid_121 : 0.941839 
00111111011001000110111000100101      //Sigmoid_122 : 0.892306 
00111110101100011011010111000100      //Sigmoid_123 : 0.347090 
00111110101010011010100010110100      //Sigmoid_124 : 0.331365 
00111111010011010001001100010100      //Sigmoid_125 : 0.801072 
00111101101111111101110101100100      //Sigmoid_126 : 0.093684 
00111110100110010010000111101010      //Sigmoid_127 : 0.299087 
00111110100001001110001111101010      //Sigmoid_128 : 0.259551 
00111110111000110011101101000101      //Sigmoid_129 : 0.443812 
00111111011111011101110111111110      //Sigmoid_130 : 0.991669 
00111101101010001111011010000111      //Sigmoid_131 : 0.082501 
00111101010111001011101101000110      //Sigmoid_132 : 0.053890 
00111111011101010000101010111001      //Sigmoid_133 : 0.957195 
00111110111100101011101111101011      //Sigmoid_134 : 0.474090 
00111111010001000101000110111010      //Sigmoid_135 : 0.766872 
00111101111001101110010101011101      //Sigmoid_136 : 0.112742 
00111110010010010111110011010100      //Sigmoid_137 : 0.196765 
00111111000100111110010111111011      //Sigmoid_138 : 0.577728 
00111110100110010110100111111011      //Sigmoid_139 : 0.299637 
00111111011100110011011111100100      //Sigmoid_140 : 0.950072 
00111111001111010010010111100001      //Sigmoid_141 : 0.738859 
00111110100101110110101100011110      //Sigmoid_142 : 0.295739 
00111110010111101101000010110010      //Sigmoid_143 : 0.217593 
00111110101001010111000101111101      //Sigmoid_144 : 0.323131 
00111111010010110010110010110001      //Sigmoid_145 : 0.793651 
00111111010000011111100101111100      //Sigmoid_146 : 0.757713 
00111111010100100100110101011010      //Sigmoid_147 : 0.821493 
00111101110100101000111101101101      //Sigmoid_148 : 0.102813 
00111110101010000110000011000010      //Sigmoid_149 : 0.328863 
00111111011001010101110010011101      //Sigmoid_150 : 0.895944 
00111101011001011100100000010110      //Sigmoid_151 : 0.056099 
00111111001101000111110111111111      //Sigmoid_152 : 0.705048 
00111101111111111001001010010001      //Sigmoid_153 : 0.124791 
00111111010101010010010110111110      //Sigmoid_154 : 0.832607 
00111110101100111101011010010000      //Sigmoid_155 : 0.351246 
00111111011101110110101011110000      //Sigmoid_156 : 0.966476 
00111110110100001110011101111001      //Sigmoid_157 : 0.408016 
00111111010001111101110011010000      //Sigmoid_158 : 0.780713 
00111101110101111111011111000010      //Sigmoid_159 : 0.105453 
00111110101000110000001110101110      //Sigmoid_160 : 0.318387 
00111111001010010000010111100101      //Sigmoid_161 : 0.660246 
00111011111110111010110111010011      //Sigmoid_162 : 0.007681 
00111111000000101000011000000011      //Sigmoid_163 : 0.509857 
00111110010011011101010001101010      //Sigmoid_164 : 0.201006 
00111110100110010110100000111101      //Sigmoid_165 : 0.299623 
00111111000110000001101000100000      //Sigmoid_166 : 0.594149 
00111111011110001010000111101110      //Sigmoid_167 : 0.971221 
00111101101111011101011000101000      //Sigmoid_168 : 0.092694 
00111110101100101010001101011000      //Sigmoid_169 : 0.348902 
00111110100000100111001011111010      //Sigmoid_170 : 0.254783 
00111110100110000000111100010100      //Sigmoid_171 : 0.296990 
00111111001001101100110011110001      //Sigmoid_172 : 0.651565 
00111111010011111100111110101011      //Sigmoid_173 : 0.811763 
00111111000010100000001010100111      //Sigmoid_174 : 0.539103 
00111110000001010001111101010100      //Sigmoid_175 : 0.130002 
00111110010010011110010111010000      //Sigmoid_176 : 0.197166 
00111111010100100000110100101010      //Sigmoid_177 : 0.820513 
